Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2020,Jaguar,F-Pace,54201 km,SUV,4 Cylinder Engine,8 Speed Automatic,null,Narvik Black,null,null,null,Gas,10.7L/100km,8.8L/100km,44818
2011,Jaguar,XKR,69781 km,Convertible,V8,Automatic,RWD,Black,Brown,2,2,Gas,null,null,44995
2019,Jaguar,F-Pace,68000 km,null,null,Automatic,AWD,Black,null,null,4 doors,Gasoline,null,null,48500
2020,Jaguar,F-Pace,37773 km,SUV,2,Automatic,AWD,Fuji White,Black,5,4,Gas,10.9L/100km,8.7L/100km,49888
2020,Jaguar,F-Pace,39183 km,SUV,2,Automatic,AWD,Narvik Black,Black,5,4,Gas,10.7L/100km,8.8L/100km,49888
2020,Jaguar,F-Pace,34578 km,SUV,2,Automatic,AWD,Fuji White,Black,5,4,Gas,10.9L/100km,8.7L/100km,49888
2019,Jaguar,E-Pace,18389 km,SUV,2,Automatic,AWD,Grey,Black,5,4,Gas,11.2L/100km,8.6L/100km,49990
2022,Jaguar,F-Pace,1072 km,SUV,Intercooled Supercharger Premium Unleaded V-8 5.0,Automatic,AWD,Hakuba Silver Metallic,null,null,4,Gas,15.4L/100km,11.0L/100km,106888
2017,Jaguar,F-Type,54988 km,Coupe,6,Automatic,AWD,Grey,Black,null,2,Gas,13.0L/100km,9.2L/100km,56995
2017,Jaguar,F-Pace,47046 km,SUV,3.0L V6,Automatic,null,Polaris White,Black,null,null,Gas,13.3L/100km,10.0L/100km,57000
2014,Jaguar,F-Type,80000 km,Convertible,null,Automatic,RWD,Black,null,null,2 doors,Gasoline,null,null,59500
2017,Jaguar,F-Type,58989 km,Convertible,null,Automatic,RWD,Blue,null,null,2 doors,Gasoline,null,null,64950
2022,Jaguar,F-Pace,8814 km,SUV,4 Cylinder Engine,8 Speed Automatic,null,Fuji White,null,null,null,Gas,10.7L/100km,8.8L/100km,65989
2022,Jaguar,F-Pace,16838 km,SUV,4 Cylinder Engine,8 Speed Automatic,AWD,Santorini Black Metallic,null,5,4,Gas,10.7L/100km,8.8L/100km,67888
2022,Jaguar,XF,1500 km,Sedan,4 Cylinder Engine,8 Speed Automatic,AWD,Fuji White,null,5,4,Gas,10.6L/100km,7.7L/100km,71995
2020,Jaguar,I-Pace,71580 km,SUV,Electric Motor,1 Speed Automatic,AWD,Silicon Silver Premium Metallic,null,5,4,Electric,null,null,73888
2019,Jaguar,F-Type,21285 km,Coupe,null,Automatic,AWD,Grey,null,null,2 doors,Gasoline,null,null,79999
2021,Jaguar,F-Type,14486 km,Roadster,V6 Cylinder Engine,8 Speed Automatic,AWD,Fuji White,null,null,null,Gas,13.0L/100km,9.2L/100km,93998
2018,Jaguar,F-Type,42000 km,Coupe,null,Automatic,AWD,Black,null,null,2 doors,Gasoline,null,null,80000
2021,Jaguar,F-Type,14486 km,Roadster,V6 Cylinder Engine,8 Speed Automatic,AWD,Fuji White,null,null,null,Gas,13.0L/100km,9.2L/100km,93998
2019,Jaguar,F-Type,74254 km,Convertible,null,Automatic,AWD,Black,null,null,2 doors,Gasoline,null,null,99500
